type;time;latitude;longitude;altitude (m);sat;hdop;vdop;pdop;fix;name;desc;ageofdgpsdata;dgpsid;point_type
T;2017-09-26 16:48:57;47.419375794;15.883422622;813.3;10;0.8;0.97;1.27;dgps;;;0;0;SPEED
T;2017-09-26 16:48:58;47.419383430;15.883423935;813.4;9;0.9;1.06;1.39;dgps;;;0;0;SPEED
T;2017-09-26 16:48:59;47.419390754;15.883419790;813.6;10;0.8;1.06;1.35;dgps;;;0;0;SPEED
T;2017-09-26 16:49:00;47.419394901;15.883407040;813.9;10;0.8;0.70;1.08;dgps;;;0;0;SPEED
T;2017-09-26 16:49:01;47.419402959;15.883406792;813.9;8;1.1;1.05;1.51;dgps;;;0;0;SPEED
T;2017-09-26 16:49:02;47.419411442;15.883406288;814.0;12;0.7;0.92;1.16;dgps;;;0;0;SPEED
T;2017-09-26 16:49:03;47.419419923;15.883409656;813.8;10;0.9;0.76;1.21;dgps;;;0;0;SPEED
T;2017-09-26 16:49:04;47.419428680;15.883418564;813.8;10;0.8;0.73;1.11;dgps;;;0;0;SPEED
T;2017-09-26 16:49:05;47.419436182;15.883425081;814.1;9;1.1;1.17;1.61;dgps;;;0;0;SPEED
T;2017-09-26 16:49:06;47.419441575;15.883411998;814.3;10;1.0;1.16;1.53;dgps;;;0;0;SPEED
T;2017-09-26 16:49:09;47.419459256;15.883398900;813.7;10;0.8;1.02;1.31;dgps;;;0;0;SPEED
T;2017-09-26 16:49:10;47.419468497;15.883397236;813.5;10;0.8;1.06;1.35;dgps;;;0;0;SPEED
T;2017-09-26 16:49:11;47.419487402;15.883422225;814.1;8;1.1;0.78;1.35;dgps;;;0;0;SPEED
T;2017-09-26 16:49:15;47.419495170;15.883424485;814.4;8;1.0;0.78;1.30;dgps;;;0;0;SPEED
T;2017-09-26 16:49:16;47.419500531;15.883427622;814.5;11;0.8;1.01;1.29;dgps;;;0;0;SPEED
T;2017-09-26 16:49:17;47.419506642;15.883426704;814.6;11;0.8;1.02;1.29;dgps;;;0;0;SPEED
T;2017-09-26 16:49:18;47.419514058;15.883421859;814.8;11;0.7;0.94;1.19;dgps;;;0;0;SPEED
T;2017-09-26 16:49:19;47.419520583;15.883411109;815.1;9;1.1;1.23;1.64;dgps;;;0;0;SPEED
T;2017-09-26 16:49:20;47.419527781;15.883406650;815.2;8;1.1;0.84;1.37;dgps;;;0;0;SPEED
T;2017-09-26 16:49:21;47.419539278;15.883389302;815.5;9;1.0;0.78;1.26;dgps;;;0;0;SPEED
T;2017-09-26 16:49:22;47.419546666;15.883381557;815.6;11;0.7;0.70;1.01;dgps;;;0;0;SPEED
T;2017-09-26 16:49:23;47.419554224;15.883379003;815.7;9;0.9;0.75;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:49:24;47.419563736;15.883372103;815.8;10;0.8;0.73;1.10;dgps;;;0;0;SPEED
T;2017-09-26 16:49:25;47.419570757;15.883367640;816.1;10;0.8;0.73;1.10;dgps;;;0;0;SPEED
T;2017-09-26 16:49:26;47.419582662;15.883364798;816.2;9;1.0;1.25;1.63;dgps;;;0;0;SPEED
T;2017-09-26 16:49:27;47.419595435;15.883357655;816.3;8;1.1;0.78;1.34;dgps;;;0;0;SPEED
T;2017-09-26 16:49:28;47.419600547;15.883369863;816.3;9;1.0;1.25;1.63;dgps;;;0;0;SPEED
T;2017-09-26 16:49:29;47.419604659;15.883370964;816.1;10;0.8;0.73;1.10;dgps;;;0;0;SPEED
T;2017-09-26 16:49:30;47.419606123;15.883364323;815.9;9;1.0;1.25;1.63;dgps;;;0;0;SPEED
T;2017-09-26 16:49:31;47.419609154;15.883360404;816.2;10;0.8;1.06;1.35;dgps;;;0;0;SPEED
T;2017-09-26 16:49:32;47.419621604;15.883360037;816.1;9;1.0;1.25;1.63;dgps;;;0;0;SPEED
T;2017-09-26 16:49:33;47.419628719;15.883373674;816.1;8;1.2;1.56;1.98;dgps;;;0;0;SPEED
T;2017-09-26 16:49:34;47.419638998;15.883376969;815.7;10;0.8;1.07;1.35;dgps;;;0;0;SPEED
T;2017-09-26 16:49:35;47.419651053;15.883383801;815.2;10;0.9;0.99;1.31;dgps;;;0;0;SPEED
T;2017-09-26 16:49:36;47.419657153;15.883397474;815.0;10;0.9;0.76;1.21;dgps;;;0;0;SPEED
T;2017-09-26 16:49:37;47.419659917;15.883402156;814.8;11;0.8;0.71;1.06;dgps;;;0;0;SPEED
T;2017-09-26 16:49:38;47.419665086;15.883414164;815.0;11;0.8;1.02;1.29;dgps;;;0;0;SPEED
T;2017-09-26 16:49:40;47.419676159;15.883434144;814.9;11;0.8;0.71;1.06;dgps;;;0;0;SPEED
T;2017-09-26 16:49:41;47.419681904;15.883441004;814.9;11;0.8;0.71;1.06;dgps;;;0;0;SPEED
T;2017-09-26 16:49:42;47.419691116;15.883449020;814.8;11;0.8;0.71;1.06;dgps;;;0;0;SPEED
T;2017-09-26 16:49:44;47.419699232;15.883465554;814.2;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:49:45;47.419707166;15.883469950;814.0;10;1.0;0.73;1.27;dgps;;;0;0;SPEED
T;2017-09-26 16:49:46;47.419703004;15.883483751;814.1;13;0.7;0.66;0.94;dgps;;;0;0;SPEED
T;2017-09-26 16:49:47;47.419705483;15.883490848;813.8;10;0.9;0.76;1.21;dgps;;;0;0;SPEED
T;2017-09-26 16:49:49;47.419712271;15.883516008;814.1;9;1.1;0.76;1.32;dgps;;;0;0;SPEED
T;2017-09-26 16:49:50;47.419711169;15.883527500;814.1;11;0.8;0.70;1.07;dgps;;;0;0;SPEED
T;2017-09-26 16:49:52;47.419710380;15.883545189;814.1;9;1.1;0.76;1.32;dgps;;;0;0;SPEED
T;2017-09-26 16:50:02;47.419732766;15.883571484;816.0;10;0.9;0.72;1.14;dgps;;;0;0;TIME
T;2017-09-26 16:50:12;47.419731422;15.883571605;816.1;10;0.8;1.07;1.35;dgps;;;0;0;TIME
T;2017-09-26 16:50:22;47.419731383;15.883572017;816.1;10;0.8;1.17;1.41;dgps;;;0;0;TIME
T;2017-09-26 16:50:32;47.419731602;15.883572458;816.2;10;1.0;1.15;1.53;dgps;;;0;0;TIME
T;2017-09-26 16:50:38;47.419734015;15.883616076;816.9;12;0.8;0.68;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:50:39;47.419737726;15.883633857;817.3;12;0.8;0.68;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:50:40;47.419737525;15.883648336;817.5;10;0.9;0.76;1.21;dgps;;;0;0;SPEED
T;2017-09-26 16:50:41;47.419735170;15.883660761;817.6;9;1.1;0.76;1.31;dgps;;;0;0;SPEED
T;2017-09-26 16:50:42;47.419736503;15.883672789;817.7;13;0.7;0.66;0.94;dgps;;;0;0;SPEED
T;2017-09-26 16:50:43;47.419738341;15.883688151;817.6;12;0.8;0.69;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:50:44;47.419740380;15.883704385;817.8;12;0.8;0.69;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:50:45;47.419741730;15.883722747;817.9;12;0.8;0.69;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:50:46;47.419745698;15.883733864;818.1;12;0.8;0.69;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:50:47;47.419749632;15.883747469;818.3;11;0.8;0.71;1.06;dgps;;;0;0;SPEED
T;2017-09-26 16:50:48;47.419751955;15.883759862;818.1;12;0.8;0.69;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:50:49;47.419757135;15.883773577;817.7;12;0.8;0.69;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:50:50;47.419758702;15.883785397;817.8;12;0.8;0.69;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:50:51;47.419762531;15.883797262;817.9;12;0.8;0.69;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:50:52;47.419767036;15.883807337;817.9;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:50:53;47.419774162;15.883818533;817.9;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:50:54;47.419781320;15.883828891;817.7;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:50:55;47.419785280;15.883837488;817.5;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:50:56;47.419788876;15.883846628;817.4;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:50:57;47.419789847;15.883860798;817.4;10;1.1;0.78;1.32;dgps;;;0;0;SPEED
T;2017-09-26 16:50:58;47.419793345;15.883873067;817.3;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:50:59;47.419797907;15.883882892;817.1;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:51:00;47.419794029;15.883891004;817.2;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:51:01;47.419796843;15.883900444;817.1;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:51:02;47.419801248;15.883910899;816.8;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:51:04;47.419799501;15.883927510;817.0;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:51:05;47.419797902;15.883936530;817.0;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:51:06;47.419800832;15.883939277;817.0;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:51:13;47.419802395;15.883941529;817.1;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:51:14;47.419804329;15.883948952;817.1;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:51:15;47.419807266;15.883958514;817.1;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:51:16;47.419810032;15.883968667;817.3;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:51:17;47.419808037;15.883978122;817.5;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:51:18;47.419807339;15.883992136;817.5;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:51:19;47.419808688;15.884002755;817.4;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:51:20;47.419809096;15.884014019;817.4;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:51:21;47.419811088;15.884028227;817.3;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:51:22;47.419809620;15.884043937;817.2;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:51:23;47.419811399;15.884057455;817.1;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:51:24;47.419815312;15.884069621;817.0;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:51:25;47.419816857;15.884085241;817.2;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:51:26;47.419816915;15.884103361;817.0;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:51:27;47.419818360;15.884116061;816.9;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:51:28;47.419823650;15.884127650;816.8;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:51:29;47.419828675;15.884137591;816.8;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:51:30;47.419834772;15.884148041;816.9;10;0.9;0.75;1.21;dgps;;;0;0;SPEED
T;2017-09-26 16:51:32;47.419848099;15.884154864;817.1;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:51:33;47.419856622;15.884160280;817.0;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:51:34;47.419866701;15.884165216;816.9;13;0.7;0.66;0.94;dgps;;;0;0;SPEED
T;2017-09-26 16:51:35;47.419876729;15.884167217;817.0;11;1.0;1.06;1.43;dgps;;;0;0;SPEED
T;2017-09-26 16:51:36;47.419888130;15.884170739;817.1;12;0.8;0.95;1.21;dgps;;;0;0;SPEED
T;2017-09-26 16:51:37;47.419897326;15.884172764;816.9;11;0.8;0.98;1.25;dgps;;;0;0;SPEED
T;2017-09-26 16:51:38;47.419904626;15.884170689;816.6;12;0.8;0.95;1.21;dgps;;;0;0;SPEED
T;2017-09-26 16:51:39;47.419913481;15.884173122;816.8;12;0.8;0.95;1.21;dgps;;;0;0;SPEED
T;2017-09-26 16:51:40;47.419921760;15.884176654;817.0;11;0.8;1.00;1.28;dgps;;;0;0;SPEED
T;2017-09-26 16:51:41;47.419932330;15.884180392;816.9;12;0.8;0.95;1.21;dgps;;;0;0;SPEED
T;2017-09-26 16:51:42;47.419939874;15.884187215;817.4;11;0.8;1.00;1.28;dgps;;;0;0;SPEED
T;2017-09-26 16:51:43;47.419948490;15.884185490;817.6;9;1.3;1.36;1.86;dgps;;;0;0;SPEED
T;2017-09-26 16:51:44;47.419958132;15.884185548;817.7;8;1.4;1.72;2.23;dgps;;;0;0;SPEED
T;2017-09-26 16:51:45;47.419966266;15.884188664;818.2;8;1.4;1.72;2.24;dgps;;;0;0;SPEED
T;2017-09-26 16:51:46;47.419972455;15.884189782;818.4;9;1.3;1.36;1.86;dgps;;;0;0;SPEED
T;2017-09-26 16:51:47;47.419982788;15.884191119;818.3;8;1.8;2.14;2.82;dgps;;;0;0;SPEED
T;2017-09-26 16:51:48;47.419994942;15.884193869;818.3;8;1.4;1.72;2.24;dgps;;;0;0;SPEED
T;2017-09-26 16:51:49;47.420004707;15.884194325;818.3;8;1.2;1.27;1.73;dgps;;;0;0;SPEED
T;2017-09-26 16:51:50;47.420013553;15.884196139;818.6;8;1.8;2.08;2.73;dgps;;;0;0;SPEED
T;2017-09-26 16:51:51;47.420023318;15.884194693;818.6;8;1.2;1.56;1.99;dgps;;;0;0;SPEED
T;2017-09-26 16:51:52;47.420031909;15.884195587;819.0;8;1.8;2.08;2.73;dgps;;;0;0;SPEED
T;2017-09-26 16:51:53;47.420041806;15.884197546;819.0;8;1.8;2.08;2.73;dgps;;;0;0;SPEED
T;2017-09-26 16:51:54;47.420050547;15.884199562;819.2;8;1.4;1.72;2.24;dgps;;;0;0;SPEED
T;2017-09-26 16:51:55;47.420057600;15.884199966;819.4;10;0.8;1.07;1.35;dgps;;;0;0;SPEED
T;2017-09-26 16:51:56;47.420066604;15.884201822;819.5;8;1.8;2.08;2.73;dgps;;;0;0;SPEED
T;2017-09-26 16:51:57;47.420078390;15.884206556;819.6;8;1.2;1.32;1.78;dgps;;;0;0;SPEED
T;2017-09-26 16:51:58;47.420088434;15.884211472;819.6;8;1.1;0.80;1.38;dgps;;;0;0;SPEED
T;2017-09-26 16:51:59;47.420098343;15.884215482;819.8;8;1.1;0.80;1.38;dgps;;;0;0;SPEED
T;2017-09-26 16:52:00;47.420106332;15.884221013;819.9;8;1.1;1.25;1.65;dgps;;;0;0;SPEED
T;2017-09-26 16:52:01;47.420112776;15.884226541;820.1;12;0.8;0.69;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:52:02;47.420117555;15.884239247;820.4;11;0.8;0.71;1.06;dgps;;;0;0;SPEED
T;2017-09-26 16:52:03;47.420126448;15.884245049;820.5;12;0.8;0.69;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:52:04;47.420137662;15.884245571;820.6;10;0.8;0.73;1.09;dgps;;;0;0;SPEED
T;2017-09-26 16:52:05;47.420148505;15.884259730;821.0;8;1.0;1.23;1.58;dgps;;;0;0;SPEED
T;2017-09-26 16:52:06;47.420156757;15.884283451;821.4;8;0.9;0.78;1.23;dgps;;;0;0;SPEED
T;2017-09-26 16:52:07;47.420158957;15.884293603;821.6;8;0.9;0.78;1.23;dgps;;;0;0;SPEED
T;2017-09-26 16:52:08;47.420161549;15.884303498;821.2;12;0.7;0.67;0.97;dgps;;;0;0;SPEED
T;2017-09-26 16:52:09;47.420169189;15.884313135;820.7;12;0.7;0.67;0.97;dgps;;;0;0;SPEED
T;2017-09-26 16:52:10;47.420179123;15.884323587;820.4;11;0.8;0.71;1.06;dgps;;;0;0;SPEED
T;2017-09-26 16:52:11;47.420192983;15.884330806;820.3;11;0.8;0.71;1.06;dgps;;;0;0;SPEED
T;2017-09-26 16:52:19;47.420256780;15.884357369;818.8;12;0.7;0.69;0.99;dgps;;;0;0;SPEED
T;2017-09-26 16:52:20;47.420262494;15.884362928;818.8;11;0.8;0.71;1.06;dgps;;;0;0;SPEED
T;2017-09-26 16:52:21;47.420269181;15.884367649;818.7;12;0.7;0.69;0.99;dgps;;;0;0;SPEED
T;2017-09-26 16:52:23;47.420294364;15.884383829;818.1;11;0.8;0.70;1.07;dgps;;;0;0;SPEED
T;2017-09-26 16:52:24;47.420301895;15.884386769;818.0;10;0.9;1.06;1.37;dgps;;;0;0;SPEED
T;2017-09-26 16:52:25;47.420319180;15.884409749;817.8;11;0.8;0.70;1.07;dgps;;;0;0;SPEED
T;2017-09-26 16:52:26;47.420323530;15.884428089;818.1;11;0.8;0.70;1.07;dgps;;;0;0;SPEED
T;2017-09-26 16:52:27;47.420340421;15.884442023;818.4;12;0.8;0.69;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:52:28;47.420345668;15.884451858;818.5;12;0.8;0.69;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:52:29;47.420350102;15.884460136;818.5;10;0.9;0.73;1.14;dgps;;;0;0;SPEED
T;2017-09-26 16:52:30;47.420353020;15.884465447;818.4;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:52:31;47.420355863;15.884470342;818.5;12;0.8;0.69;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:52:32;47.420358050;15.884479333;818.5;12;0.8;0.69;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:52:33;47.420364176;15.884488752;818.5;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:52:34;47.420368034;15.884498033;818.4;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:52:35;47.420375190;15.884510108;818.7;10;0.9;0.75;1.21;dgps;;;0;0;SPEED
T;2017-09-26 16:52:36;47.420379839;15.884513400;818.8;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:52:37;47.420380828;15.884519153;819.0;11;1.0;1.05;1.43;dgps;;;0;0;SPEED
T;2017-09-26 16:52:38;47.420385811;15.884522115;819.1;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:52:39;47.420393242;15.884530280;819.1;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:52:40;47.420401718;15.884541520;819.1;11;1.0;1.05;1.43;dgps;;;0;0;SPEED
T;2017-09-26 16:52:41;47.420402803;15.884553188;819.2;10;0.9;0.75;1.21;dgps;;;0;0;SPEED
T;2017-09-26 16:52:42;47.420407125;15.884563760;819.2;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:52:43;47.420416399;15.884569333;819.1;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:52:44;47.420415035;15.884594163;818.8;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:52:45;47.420421030;15.884612050;818.6;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:52:46;47.420427535;15.884621478;818.8;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:52:47;47.420429067;15.884619818;819.1;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:52:49;47.420435082;15.884629468;819.1;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:52:59;47.420428827;15.884691389;823.4;9;1.1;0.83;1.34;dgps;;;0;0;TIME
T;2017-09-26 16:53:04;47.420429897;15.884689877;823.5;9;1.1;0.76;1.32;dgps;;;0;0;SPEED
T;2017-09-26 16:53:05;47.420432203;15.884679502;823.4;10;0.9;0.75;1.21;dgps;;;0;0;SPEED
T;2017-09-26 16:53:06;47.420431227;15.884661867;823.6;9;1.1;0.76;1.32;dgps;;;0;0;SPEED
T;2017-09-26 16:53:07;47.420422718;15.884654875;823.6;10;0.9;0.75;1.21;dgps;;;0;0;SPEED
T;2017-09-26 16:53:08;47.420419416;15.884645457;823.4;11;0.9;0.73;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:53:09;47.420413895;15.884636328;823.0;10;0.9;0.73;1.14;dgps;;;0;0;SPEED
T;2017-09-26 16:53:12;47.420408252;15.884621663;823.4;10;0.9;0.75;1.21;dgps;;;0;0;SPEED
T;2017-09-26 16:53:13;47.420403688;15.884606268;823.5;10;0.9;0.75;1.21;dgps;;;0;0;SPEED
T;2017-09-26 16:53:14;47.420402202;15.884594363;823.4;10;0.9;0.75;1.21;dgps;;;0;0;SPEED
T;2017-09-26 16:53:15;47.420399499;15.884583953;823.2;9;1.1;0.76;1.32;dgps;;;0;0;SPEED
T;2017-09-26 16:53:16;47.420394563;15.884571616;823.2;10;1.0;0.73;1.27;dgps;;;0;0;SPEED
T;2017-09-26 16:53:17;47.420394344;15.884559260;823.1;11;0.9;0.72;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:53:18;47.420393217;15.884547090;823.2;8;1.5;0.76;1.71;dgps;;;0;0;SPEED
T;2017-09-26 16:53:19;47.420390415;15.884533467;823.1;11;0.8;0.70;1.07;dgps;;;0;0;SPEED
T;2017-09-26 16:53:20;47.420381455;15.884518654;823.3;11;0.9;0.72;1.17;dgps;;;0;0;SPEED
T;2017-09-26 16:53:21;47.420372544;15.884509412;823.7;9;1.4;0.73;1.54;dgps;;;0;0;SPEED
T;2017-09-26 16:53:22;47.420362215;15.884496492;823.3;11;0.8;0.70;1.07;dgps;;;0;0;SPEED
T;2017-09-26 16:53:23;47.420347487;15.884491629;823.4;11;0.8;0.70;1.07;dgps;;;0;0;SPEED
T;2017-09-26 16:53:24;47.420337573;15.884486330;823.5;11;0.8;0.70;1.07;dgps;;;0;0;SPEED
T;2017-09-26 16:53:25;47.420327565;15.884475866;823.5;11;0.8;0.70;1.07;dgps;;;0;0;SPEED
T;2017-09-26 16:53:26;47.420324730;15.884464484;823.2;11;0.8;0.70;1.07;dgps;;;0;0;SPEED
T;2017-09-26 16:53:27;47.420323877;15.884450309;823.1;11;0.8;0.70;1.07;dgps;;;0;0;SPEED
T;2017-09-26 16:53:28;47.420320696;15.884433077;823.2;11;0.8;0.70;1.07;dgps;;;0;0;SPEED
T;2017-09-26 16:53:29;47.420315954;15.884419212;823.2;10;0.9;0.73;1.14;dgps;;;0;0;SPEED
T;2017-09-26 16:53:30;47.420310089;15.884411009;823.2;11;0.8;0.70;1.07;dgps;;;0;0;SPEED
T;2017-09-26 16:53:31;47.420301623;15.884402516;823.2;10;0.9;0.73;1.14;dgps;;;0;0;SPEED
T;2017-09-26 16:53:32;47.420295833;15.884392931;823.1;11;0.8;0.70;1.07;dgps;;;0;0;SPEED
T;2017-09-26 16:53:33;47.420292674;15.884379076;823.1;12;0.7;0.67;0.99;dgps;;;0;0;SPEED
T;2017-09-26 16:53:34;47.420288125;15.884363474;823.2;12;0.7;0.67;0.99;dgps;;;0;0;SPEED
T;2017-09-26 16:53:35;47.420285317;15.884350842;823.2;11;0.8;0.71;1.06;dgps;;;0;0;SPEED
T;2017-09-26 16:53:36;47.420278794;15.884342193;823.2;12;0.7;0.67;0.99;dgps;;;0;0;SPEED
T;2017-09-26 16:53:37;47.420273810;15.884333671;823.2;13;0.7;0.66;0.94;dgps;;;0;0;SPEED
T;2017-09-26 16:53:38;47.420267193;15.884319395;823.3;8;0.9;0.75;1.21;dgps;;;0;0;SPEED
T;2017-09-26 16:53:39;47.420256113;15.884310625;823.3;12;0.7;0.67;0.99;dgps;;;0;0;SPEED
T;2017-09-26 16:53:40;47.420247576;15.884305679;823.3;12;0.8;0.69;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:53:41;47.420244403;15.884298584;823.4;11;0.8;0.70;1.07;dgps;;;0;0;SPEED
T;2017-09-26 16:53:42;47.420240124;15.884287248;823.3;8;1.0;0.77;1.26;dgps;;;0;0;SPEED
T;2017-09-26 16:53:43;47.420236755;15.884269203;823.2;8;1.0;0.77;1.26;dgps;;;0;0;SPEED
T;2017-09-26 16:53:44;47.420230750;15.884253976;823.1;12;0.7;0.67;0.99;dgps;;;0;0;SPEED
T;2017-09-26 16:53:45;47.420226016;15.884246441;823.0;12;0.7;0.67;0.99;dgps;;;0;0;SPEED
T;2017-09-26 16:53:46;47.420220039;15.884240979;822.6;9;0.9;0.76;1.18;dgps;;;0;0;SPEED
T;2017-09-26 16:53:47;47.420216607;15.884235032;822.6;12;0.7;0.67;0.99;dgps;;;0;0;SPEED
T;2017-09-26 16:53:48;47.420212351;15.884229211;822.8;11;0.8;0.69;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:53:50;47.420203972;15.884218261;822.9;9;0.9;0.70;1.11;dgps;;;0;0;SPEED
T;2017-09-26 16:53:51;47.420198272;15.884210309;823.0;12;0.7;0.67;0.99;dgps;;;0;0;SPEED
T;2017-09-26 16:53:52;47.420181551;15.884207723;823.0;12;0.7;0.67;0.99;dgps;;;0;0;SPEED
T;2017-09-26 16:53:53;47.420156508;15.884189257;823.0;11;0.8;0.69;1.02;dgps;;;0;0;SPEED
T;2017-09-26 16:53:54;47.420147328;15.884185563;823.2;12;0.7;0.67;0.99;dgps;;;0;0;SPEED
T;2017-09-26 16:53:55;47.420123741;15.884182690;822.9;9;0.9;0.76;1.18;dgps;;;0;0;SPEED
T;2017-09-26 16:53:56;47.420108961;15.884178018;822.8;10;0.9;0.72;1.14;dgps;;;0;0;SPEED
T;2017-09-26 16:53:57;47.420093178;15.884175790;822.7;7;1.3;0.80;1.52;dgps;;;0;0;SPEED
T;2017-09-26 16:53:58;47.420078768;15.884177299;822.6;7;1.3;0.80;1.52;dgps;;;0;0;SPEED
T;2017-09-26 16:53:59;47.420066355;15.884175513;822.6;7;1.2;0.79;1.43;dgps;;;0;0;SPEED
T;2017-09-26 16:54:00;47.420053779;15.884169662;822.4;8;1.2;0.85;1.45;dgps;;;0;0;SPEED
T;2017-09-26 16:54:01;47.420040479;15.884165515;822.2;7;1.2;0.87;1.48;dgps;;;0;0;SPEED
T;2017-09-26 16:54:02;47.420027882;15.884159108;821.9;7;1.2;0.87;1.48;dgps;;;0;0;SPEED
T;2017-09-26 16:54:03;47.420017531;15.884154908;821.7;7;1.2;0.87;1.48;dgps;;;0;0;SPEED
T;2017-09-26 16:54:04;47.420003591;15.884141122;821.5;7;1.2;0.87;1.48;dgps;;;0;0;SPEED
T;2017-09-26 16:54:06;47.419988291;15.884149875;821.2;7;1.2;0.87;1.48;dgps;;;0;0;SPEED
T;2017-09-26 16:54:07;47.419973639;15.884160567;821.0;8;1.2;0.85;1.45;dgps;;;0;0;SPEED
T;2017-09-26 16:54:08;47.419953127;15.884164109;820.9;7;1.3;0.88;1.60;dgps;;;0;0;SPEED
T;2017-09-26 16:54:09;47.419930430;15.884166615;820.6;10;0.9;1.06;1.38;dgps;;;0;0;SPEED
T;2017-09-26 16:54:10;47.419920086;15.884156262;820.3;7;1.2;0.83;1.48;dgps;;;0;0;SPEED
T;2017-09-26 16:54:11;47.419915089;15.884157804;819.9;10;0.9;0.73;1.14;dgps;;;0;0;SPEED
T;2017-09-26 16:54:12;47.419916082;15.884176120;819.9;9;1.0;0.74;1.22;dgps;;;0;0;SPEED
